,mean,std,sharpe,NIKE,AMZN,GOOGLE,TESLA,MSFT
132,0.00018989822136517546,0.020915750867043895,-0.9471379681543636,0.15476868635681332,0.49926798485093793,0.10564403660745117,0.047761943561282376,0.19255734862351517
133,0.0003607095997289662,0.020401718984769442,-0.9626291987911614,0.22230882462637624,0.25012455337850004,0.309388730300738,0.09180644725768722,0.1263714444366984
134,0.0006533134397120356,0.022977895734268294,-0.8419694642201334,0.045525645847652306,0.19128176737325722,0.3319328406747189,0.23320978365067435,0.1980499624536972
135,0.0002477990171988265,0.020523684749940742,-0.9624100751624635,0.1702747100350874,0.39720822514978743,0.21564473564329034,0.05831062541730705,0.15856170375452786
136,0.0008899329836554778,0.02533026092927987,-0.7544362479999063,0.04886146869640216,0.1469328849660221,0.012853437643119003,0.3297457329762585,0.46160647571819824
137,0.0006923037758540003,0.02299352594993151,-0.8397014127449867,0.11383496059934971,0.13939759138425015,0.3180715038836869,0.24934917511286392,0.17934676901984942
138,0.0004300858194648743,0.021407013835016177,-0.9141823484284368,0.10733169790596539,0.33835627092481657,0.08868101188513462,0.12272257071675347,0.34290844856733
139,0.0005770233663913238,0.022649527826617985,-0.8575444389963208,0.18808585659434046,0.26366084806327994,0.20982420476334823,0.2320923751612439,0.10633671541778764
140,0.001012792287725071,0.028308215926678114,-0.6707313439128137,0.12860369260106913,0.17182480193430533,0.08281968919722578,0.46583707788216233,0.15091473838523733
141,0.00045015247011990546,0.02114662227462733,-0.9244903169872609,0.18397837406621362,0.25949941083304173,0.2568288673506375,0.14364223415370042,0.1560511135964067
142,0.0006155996855467626,0.022150706338713275,-0.8751143199697743,0.23830434432495676,0.16161579046872418,0.19516591808243774,0.2162281629472894,0.18868578417659207
143,0.0007269977018248988,0.023828768759534616,-0.8088123432925332,0.0753522502886904,0.2287556954270032,0.041462259448244464,0.2656837970358451,0.38874599780021685
144,0.000960650249771726,0.02834133783128285,-0.6717872622517084,0.25080757019084093,0.21179244766731536,0.017532809079172453,0.4694824697672307,0.05038470329544048
